family	genus	species	merged_genus_species	number_chromosomes	min_k	reference	ncbi_taxon_code	name	preferred_name_at_ncbi	taxid
Lycaenidae	Polyommatus	birunii	Polyommatus birunii	10	10	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus birunii	NA	265367
Lycaenidae	Polyommatus	brandti	Polyommatus brandti	19	19	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus brandti	NA	317091
Lycaenidae	Polyommatus	caeruleus	Polyommatus caeruleus	10	10	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus caeruleus	NA	265368
Lycaenidae	Polyommatus	carmon	Polyommatus carmon	81-82	81	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus carmon	NA	268631
Lycaenidae	Polyommatus	cyaneus	Polyommatus cyaneus	19	19	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus cyaneus	NA	268635
Lycaenidae	Polyommatus	dagestanicus	Polyommatus dagestanicus	39	39	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus dagestanicus	NA	317096
Lycaenidae	Polyommatus	dama	Polyommatus dama	41-42	41	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus dama	NA	282018
Lycaenidae	Polyommatus	damocles	Polyommatus damocles	25	25	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus damocles	NA	268636
Lycaenidae	Polyommatus	damon damon	Polyommatus damon damon	45	45	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus damon damon	NA	689489
Lycaenidae	Polyommatus	damone	Polyommatus damone	45	45	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus damone	NA	268643
Lycaenidae	Polyommatus	damone altaicus	Polyommatus damone altaicus	67	67	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus damone altaicus	NA	268644
Lycaenidae	Polyommatus	darius	Polyommatus darius	90	90	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus darius	NA	268648
Lycaenidae	Polyommatus	demavendi	Polyommatus demavendi	67	67	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus demavendi	NA	265369
Lycaenidae	Polyommatus	dolus	Polyommatus dolus	123-125	123	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus dolus	NA	268649
Lycaenidae	Polyommatus	dolus virgilia	Polyommatus dolus virgilia	122	122	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	3	Polyommatus dolus virgilia	NA	NA
Lycaenidae	Polyommatus	dorylas	Polyommatus dorylas	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus dorylas	NA	265384
Lycaenidae	Polyommatus	eckweileri	Polyommatus eckweileri	108	108	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus eckweileri	NA	414009
Lycaenidae	Polyommatus	ectabanensis	Polyommatus ectabanensis	19	19	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus ectabanensis	NA	317081
Lycaenidae	Polyommatus	elbursicus	Polyommatus elbursicus	17	17	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus elbursicus	NA	265370
Lycaenidae	Polyommatus	eroides	Polyommatus eroides	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus eroides	NA	265385
Lycaenidae	Polyommatus	eros	Polyommatus eros	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus eros	NA	282397
Lycaenidae	Polyommatus	erschoffii	Polyommatus erschoffii	13	13	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus erschoffii	NA	268653
Lycaenidae	Polyommatus	eumedon	Polyommatus eumedon	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Polyommatus eumedon	NA	NA
Lycaenidae	Polyommatus	fabressei	Polyommatus fabressei	90	90	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus fabressei	NA	268654
Lycaenidae	Polyommatus	faramarzii	Polyommatus faramarzii	107	107	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus faramarzii	NA	317092
Lycaenidae	Polyommatus	firdussii	Polyommatus firdussii	30	30	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus firdussii	NA	268655
Lycaenidae	Polyommatus	fulgens	Polyommatus fulgens	109	109	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus fulgens	NA	268656
Lycaenidae	Polyommatus	glaucias	Polyommatus glaucias	56	56	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus glaucias	NA	268657
Lycaenidae	Polyommatus	gorbunovi	Polyommatus gorbunovi	20	20	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus gorbunovi	NA	281999
Lycaenidae	Polyommatus	haigi	Polyommatus haigi	25	25	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus haigi	NA	268658
Lycaenidae	Polyommatus	hamadanensis	Polyommatus hamadanensis	21	21	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus hamadanensis	NA	265371
Lycaenidae	Polyommatus	hopfferi	Polyommatus hopfferi	15	15	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus hopfferi	NA	268659
Lycaenidae	Polyommatus	humedasae	Polyommatus humedasae	39	39	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus humedasae	NA	282040
Lycaenidae	Polyommatus	icarus	Polyommatus icarus	23	23	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus icarus	NA	265386
Lycaenidae	Polyommatus	idas armoricana	Polyommatus idas armoricana	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Polyommatus idas armoricana	NA	NA
Lycaenidae	Polyommatus	interjectus	Polyommatus interjectus	31	31	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus interjectus	NA	265372
Lycaenidae	Polyommatus	iphidamon	Polyommatus iphidamon	14	14	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus iphidamon	NA	265374
Lycaenidae	Polyommatus	iphigenia iphigenia	Polyommatus iphigenia iphigenia	12	12	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus iphigenia iphigenia	NA	268664
Lycaenidae	Polyommatus	iphigenides ssp.	Polyommatus iphigenides ssp.	67	67	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	3	Polyommatus iphigenides ssp.	NA	NA
Lycaenidae	Polyommatus	juldusus kasachstanus	Polyommatus juldusus kasachstanus	67	67	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus juldusus kasachstanus	NA	268667
Lycaenidae	Polyommatus	karacetinae	Polyommatus karacetinae	19	19	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	3	Polyommatus karacetinae	NA	NA
Lycaenidae	Polyommatus	karatavicus	Polyommatus karatavicus	67	67	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus karatavicus	NA	268668
Lycaenidae	Polyommatus	kendevani	Polyommatus kendevani	16	16	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus kendevani	NA	268669
Lycaenidae	Polyommatus	kermansis	Polyommatus kermansis	22	22	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus kermansis	NA	317086
Lycaenidae	Polyommatus	khorasanensis	Polyommatus khorasanensis	84	84	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus khorasanensis	NA	282048
Lycaenidae	Polyommatus	klausschuriani	Polyommatus klausschuriani	56	56	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus klausschuriani	NA	282001
Lycaenidae	Polyommatus	kurdistanicus	Polyommatus kurdistanicus	62	62	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus kurdistanicus	NA	268670
Lycaenidae	Polyommatus	lorestanus	Polyommatus lorestanus	68	68	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus lorestanus	NA	282053
Lycaenidae	Polyommatus	lukhtanovi	Polyommatus lukhtanovi	22	22	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus lukhtanovi	NA	317094
Lycaenidae	Polyommatus	luna	Polyommatus luna	74	74	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus luna	NA	414014
Lycaenidae	Polyommatus	masulensis	Polyommatus masulensis	10	10	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus masulensis	NA	414010
Lycaenidae	Polyommatus	meleager	Polyommatus meleager	24	24	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Polyommatus meleager	NA	NA
Lycaenidae	Polyommatus	menalcas	Polyommatus menalcas	85	85	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus menalcas	NA	265375
Lycaenidae	Polyommatus	merhaba	Polyommatus merhaba	17	17	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus merhaba	NA	268672
Lycaenidae	Polyommatus	mithridates	Polyommatus mithridates	22	22	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus mithridates	NA	268673
Lycaenidae	Polyommatus	mofidii	Polyommatus mofidii	35	35	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus mofidii	NA	282050
Lycaenidae	Polyommatus	nephohiptamenos	Polyommatus nephohiptamenos	90	90	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus nephohiptamenos	NA	282045
Lycaenidae	Polyommatus	ninae	Polyommatus ninae	33–34	33	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus ninae	NA	268674
Lycaenidae	Polyommatus	orphicus eleniae	Polyommatus orphicus eleniae	42	42	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus orphicus eleniae	NA	1930575
Lycaenidae	Polyommatus	paracyaneus	Polyommatus paracyaneus	20	20	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus paracyaneus	NA	317082
Lycaenidae	Polyommatus	pfeifferi	Polyommatus pfeifferi	108	108	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus pfeifferi	NA	317085
Lycaenidae	Polyommatus	phyllides	Polyommatus phyllides	66	66	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus phyllides	NA	268676
Lycaenidae	Polyommatus	phyllides askhabadicus	Polyommatus phyllides askhabadicus	67	67	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus phyllides askhabadicus	NA	317089
Lycaenidae	Polyommatus	phyllis	Polyommatus phyllis	80	80	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus phyllis	NA	268678
Lycaenidae	Polyommatus	phyllis vanensis	Polyommatus phyllis vanensis	78	78	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	3	Polyommatus phyllis vanensis	NA	NA
Lycaenidae	Polyommatus	pierceae	Polyommatus pierceae	22	22	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus pierceae	NA	268679
Lycaenidae	Polyommatus	pljushtchi	Polyommatus pljushtchi	67	67	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus pljushtchi	NA	268680
Lycaenidae	Polyommatus	poseidon	Polyommatus poseidon	20	20	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus poseidon	NA	265376
Lycaenidae	Polyommatus	posthumus	Polyommatus posthumus	90	90	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus posthumus	NA	268681
Lycaenidae	Polyommatus	pseudactis	Polyommatus pseudactis	29	29	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus pseudactis	NA	268683
Lycaenidae	Polyommatus	pseudorjabovi	Polyommatus pseudorjabovi	79	79	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus pseudorjabovi	NA	1678998
Lycaenidae	Polyommatus	putnami	Polyommatus putnami	26	26	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus putnami	NA	268684
Lycaenidae	Polyommatus	ripartii	Polyommatus ripartii	90	90	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus ripartii	NA	265377
Lycaenidae	Polyommatus	ripartii paralcestis	Polyommatus ripartii paralcestis	90	90	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus ripartii paralcestis	NA	268687
Lycaenidae	Polyommatus	ripartii pelopi	Polyommatus ripartii pelopi	90	90	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus ripartii pelopi	NA	1930577
Lycaenidae	Polyommatus	rjabovi	Polyommatus rjabovi	49	49	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	2	Polyommatus rjabovianus	Polyommatus rjabovianus	1678995
Lycaenidae	Polyommatus	rjabovianus masul	Polyommatus rjabovianus masul	43	43	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus rjabovianus masul	NA	1678996
Lycaenidae	Polyommatus	rjabovianus rjabovianus	Polyommatus rjabovianus rjabovianus	49	49	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus rjabovianus rjabovianus	NA	1678997
Lycaenidae	Polyommatus	shahrami	Polyommatus shahrami	134	134	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus shahrami	NA	282057
Lycaenidae	Polyommatus	shamil	Polyommatus shamil	17	17	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus shamil	NA	317095
Lycaenidae	Polyommatus	sorkhensis	Polyommatus sorkhensis	43	43	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus sorkhensis	NA	317088
Lycaenidae	Polyommatus	stempfferi	Polyommatus stempfferi	23	23	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus stempfferi	NA	317083
Lycaenidae	Polyommatus	surakovi	Polyommatus surakovi	50	50	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus surakovi	NA	268694
Lycaenidae	Polyommatus	tankeri	Polyommatus tankeri	21	21	Robinson, R. (1971) Lepidoptera Genetics. Pergamon Press, Oxford, UK.	1	Polyommatus tankeri	NA	268697
Lycaenidae	Polyommatus	tenhageni	Polyommatus tenhageni	54	54	Vershinina, A.O. & Lukhtanov, V.A. (2013). Dynamics of Chromosome Number Evolution in the Agrodiaetus phyllis Species Complex (Insecta: Lepidoptera). Cell and Tissue Biology 7: 379–381.	1	Polyommatus tenhageni	NA	282049
Lycaenidae	Polyommatus	timfristos	Polyommatus timfristos	38	38	Vishnevskaya, M.S., Saifitdinova, A.F. & Lukhtanov, V.A. (2016). Karyosystematics and molecular taxonomy of the anomalous blue butterflies (Lepidoptera, Lycaenidae) from the Balkan Peninsula. Comp Cytogenet 10: 1–85.	1	Polyommatus timfristos	NA	1930555
Lycaenidae	Polyommatus	transcaspicus	Polyommatus transcaspicus	52	52	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus transcaspicus	NA	317090
Lycaenidae	Polyommatus	turcicolus ssp.	Polyommatus turcicolus ssp.	20	20	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	3	Polyommatus turcicolus ssp.	NA	NA
Lycaenidae	Polyommatus	turcicus	Polyommatus turcicus	24	24	Lukhtanov, V.A., Kandul, N.P., Plotkin, J.B., Dantchenko, A.V., Haig, D. & Pierce, N.E. (2005). Reinforcement of pre-zygotic isolation and karyotype evolution in Agrodiaetus butterflies. Nature 436: 385–389.	1	Polyommatus turcicus	NA	265379
