institutionCode	otherCatalogNumbers	preservative	phylum	class	order	family	genus	specificEpithet	year	sequencing_status	sample_collected	sample_collected_by
NHMUK	9470209	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion	crassicornis	2021	sample_collected	DTOL	NHM
NHMUK	9346817	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Collyria	trichophthalma	2021	sample_collected	DTOL	NHM
NHMUK	9346808	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Pentatomidae	Aelia	acuminata	2021	sample_collected	DTOL	NHM
NHMUK	9413327	Liquid Nitrogen	Arthropoda	Arachnida	Opiliones	Sclerosomatidae	Leiobunum	rotundum	2021	sample_collected	DTOL	NHM
NHMUK	9346775	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Mythimna	pallens	2021	sample_collected	DTOL	NHM
NHMUK	9470224	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Yponomeutidae	Argyresthia	trifasciata	2021	sample_collected	DTOL	NHM
NHMUK	9346801	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Cephus	spinipes	2021	sample_collected	DTOL	NHM
NHMUK	9635779	Dry frozen (-80°C)	Arthropoda	Insecta	Megaloptera	Sialidae	Sialis	fuliginosa	2022	sample_collected	DTOL	NHM
NHMUK	9413346	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	sepulchralis	2021	sample_collected	DTOL	NHM
NHMUK	9413332	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tephritidae	Tephritis	separata	2021	sample_collected	DTOL	NHM
NHMUK	9346774	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Drepanidae	Drepana	falcataria	2021	sample_collected	DTOL	NHM
NHMUK	9413333	Liquid Nitrogen	Arthropoda	Insecta	Neuroptera	Hemerobiidae	Micromus	variegatus	2021	sample_collected	DTOL	NHM
NHMUK	9346806	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Cephus	spinipes	2021	sample_collected	DTOL	NHM
NHMUK	9413330	Liquid Nitrogen	Arthropoda	Insecta	Mecoptera	Panorpidae	Panorpa	cognata	2021	sample_collected	DTOL	NHM
NHMUK	9470214	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Pygostolus	falcatus	2021	sample_collected	DTOL	NHM
NHMUK	9413337	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Metrioptera	roeselii	2021	sample_collected	DTOL	NHM
NHMUK	9413342	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Tachinidae	Cistogaster	globosa	2021	sample_collected	DTOL	NHM
NHMUK	9413328	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Carabidae	Carabus	problematicus	2021	sample_collected	DTOL	NHM
NHMUK	9413329	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Carabidae	Abax	parallelepipedus	2021	sample_collected	DTOL	NHM
NHMUK	9346767	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	britannica	2021	sample_collected	DTOL	NHM
NHMUK	9634778	Dry frozen (-80°C)	Arthropoda	Insecta	Orthoptera	Gryllidae	Gryllus	bimaculatus	2022	sample_collected	DTOL	NHM
NHMUK	9470205	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Stilbops	vetula	2021	sample_collected	DTOL	NHM
NHMUK	9346805	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Tenthredinidae	Cephus	spinipes	2021	sample_collected	DTOL	NHM
NHMUK	9413345	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Cryptocephalus	moraei	2021	sample_collected	DTOL	NHM
NHMUK	9346778	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Eupithecia	vulgata	2021	sample_collected	DTOL	NHM
NHMUK	9422592	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Callajoppa	exaltatoria	2021	sample_collected	DTOL	NHM
NHMUK	9422577	70% ethanol	Arthropoda	Arachnida	Araneae	Araneidae	Argiope	bruennichi	2021	sample_collected	DTOL	NHM
NHMUK	9492819	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Tranosemella	praerogator	2021	sample_collected	DTOL	NHM
NHMUK	9346761	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Notodontidae	Pterostoma	palpina	2021	sample_collected	DTOL	NHM
NHMUK	9634777	Dry frozen (-80°C)	Arthropoda	Arachnida	Araneae	Philodromidae	Thanatus	vulgaris	2022	sample_collected	DTOL	NHM
NHMUK	9346790	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Macaria	liturata	2021	sample_collected	DTOL	NHM
NHMUK	9346750	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Alomya	debellator	2021	sample_collected	DTOL	NHM
NHMUK	9507945	Dry frozen (-80°C)	Arthropoda	Insecta	Neuroptera	Coniopterygidae	Conwentzia	psociformis	2021	sample_collected	DTOL	NHM
NHMUK	9470207	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Pyralidae	Homoeosoma	sinuella	2021	sample_collected	DTOL	NHM
NHMUK	9346760	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Hepialidae	Hepialus	lupulinus	2021	sample_collected	DTOL	NHM
NHMUK	9346789	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Odontopera	bidentata	2021	sample_collected	DTOL	NHM
NHMUK	9248239	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Sarcophagidae	Nyctia	halterata	2020	sample_collected	DTOL	NHM
NHMUK	9248163	Liquid Nitrogen	Arthropoda	Malacostraca	Decapoda	Paguridae	Pagurus	bernhardus	2020	sample_collected	DTOL	NHM
NHMUK	9248240	80% ethanol			Geophilomorpha	Geophilidae	Geophilus	truncorum	2020	sample_collected	DTOL	NHM
NHMUK	9346776	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Acronicta	psi	2021	sample_collected	DTOL	NHM
NHMUK	9248173	Liquid Nitrogen	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	littorea	2020	sample_collected	DTOL	NHM
NHMUK	9248371	Liquid Nitrogen	Arthropoda	Insecta	Hemiptera	Rhopalidae	Rhopalus	subrufus	2020	sample_collected	DTOL	NHM
NHMUK	9203160	Dry Ice	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Absyrtus	vicinator	2020	sample_collected	DTOL	NHM
NHMUK	9248234	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	terrestris	2020	sample_collected	DTOL	NHM
NHMUK	9248175	Liquid Nitrogen	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	littorea	2020	sample_collected	DTOL	NHM
NHMUK	9248242	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Coccinella	hieroglyphica	2020	sample_collected	DTOL	NHM
NHMUK	9248092	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Ophion	slaviceki	2020	sample_collected	DTOL	NHM
NHMUK	9263478		Arthropoda	Insecta	Hymenoptera	Formicidae	Lasius	flavus		sample_collected	DTOL	NHM
NHMUK	9470203	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Buathra	laborator	2021	sample_collected	DTOL	NHM
NHMUK	9203161	Dry Ice	Arthropoda	Insecta	Diptera	Calliphoridae	Calliphora	vomitoria	2020	sample_collected	DTOL	NHM
NHMUK	9248243	Liquid Nitrogen	Arthropoda	Insecta	Orthoptera	Tettigoniidae	Meconema	meridionale	2020	sample_collected	DTOL	NHM
NHMUK	9248237	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Calliphoridae	Phyto	melanocephala	2020	sample_collected	DTOL	NHM
NHMUK	9248043	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Gelis		2020	sample_collected	DTOL	NHM
NHMUK	9346763	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Xanthorhoe	designata	2021	sample_collected	DTOL	NHM
NHMUK	9248238	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Subcoccinella	vigintiquatuorpunctata	2020	sample_collected	DTOL	NHM
NHMUK	9248233	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	terrestris	2020	sample_collected	DTOL	NHM
NHMUK	9248235	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Eristalis	tenax	2020	sample_collected	DTOL	NHM
NHMUK	9203176	Dry Ice	Arthropoda	Insecta	Diptera	Calliphoridae	Lucilia	caesar	2020	sample_collected	DTOL	NHM
NHMUK	9263486	Liquid Nitrogen	Arthropoda	Insecta	Lepidoptera	Noctuidae	Luperina	testacea	2020	sample_collected	DTOL	NHM
NHMUK	9248162	Liquid Nitrogen	Mollusca	Gastropoda	Trochida	Trochidae	Gibbula	umbilicalis	2020	sample_collected	DTOL	NHM
NHMUK	9413343	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Sciomyzidae	Pherbellia	schoenherri	2021	sample_collected	DTOL	NHM
NHMUK	9248241	80% ethanol	Arthropoda	Diplopoda		Polydesmidae	Polydesmus	angustus	2020	sample_collected	DTOL	NHM
NHMUK	9203162	Dry Ice	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	c-nigrum	2020	sample_collected	DTOL	NHM
NHMUK	9470204	Dry frozen (-80°C)	Arthropoda	Insecta	Mecoptera	Panorpidae	Panorpa	germanica	2021	sample_collected	DTOL	NHM
NHMUK	9248177	Liquid Nitrogen	Mollusca	Gastropoda	Littorinimorpha	Littorinidae	Littorina	littorea	2020	sample_collected	DTOL	NHM
NHMUK	9264567	Liquid Nitrogen	Arthropoda	Insecta	Hymenoptera	Formicidae	Lasius	flavus	2020	sample_collected	DTOL	NHM
NHMUK	9422594	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Tachinidae	Dexiosoma	caninum	2021	sample_collected	DTOL	NHM
NHMUK	9413338	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Lonchaeidae	Setisquamalonchaea	fumosa	2021	sample_collected	DTOL	NHM
NHMUK	9413348	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Eristalinus	sepulchralis	2021	sample_collected	DTOL	NHM
NHMUK	9248093	Liquid Nitrogen	Arthropoda	Insecta	Lepidoptera	Noctuidae	Caradrina	kadenii	2020	sample_collected	DTOL	NHM
NHMUK	9346749	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Drilidae	Drilus	flavescens	2021	sample_collected	DTOL	NHM
NHMUK	9346784	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Diarsia	rubi	2021	sample_collected	DTOL	NHM
NHMUK	9470220	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Crambidae	Crambus	lathoniellus	2021	sample_collected	DTOL	NHM
NHMUK	9248245	Liquid Nitrogen	Arthropoda	Insecta	Coleoptera	Coccinellidae	Anatis	ocellata	2020	sample_collected	DTOL	NHM
NHMUK	9248236	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Syrphidae	Helophilus	pendulus	2020	sample_collected	DTOL	NHM
NHMUK	9346756	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Perizoma	albulata	2021	sample_collected	DTOL	NHM
NHMUK	9458667	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Ypsolophidae	Ypsolopha	parenthesella	2021	sample_collected	DTOL	NHM
NHMUK	9458682	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Ypsolophidae	Ypsolopha	parenthesella	2021	sample_collected	DTOL	NHM
NHMUK	9458679	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	paludosa	2021	sample_collected	DTOL	NHM
NHMUK	9459039	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Nabidae	Nabis	limbatus	2021	sample_collected	DTOL	NHM
NHMUK	9458671	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Meteorus	filator	2021	sample_collected	DTOL	NHM
NHMUK	9458670	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Silphidae	Necrodes	littoralis	2021	sample_collected	DTOL	NHM
NHMUK	9458676	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Acanthosomatidae	Elasmostethus	interstinctus	2021	sample_collected	DTOL	NHM
NHMUK	9459038	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Nabidae	Nabis	limbatus	2021	sample_collected	DTOL	NHM
NHMUK	9458672	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrochola	lota	2021	sample_collected	DTOL	NHM
NHMUK	9458674	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Charmon	cruentatus	2021	sample_collected	DTOL	NHM
NHMUK	9458669	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	9413334	Liquid Nitrogen	Arthropoda	Insecta	Diptera	Conopidae	Physocephala	rufipes	2021	sample_collected	DTOL	NHM
NHMUK	9458668	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	truncicolella	2021	sample_collected	DTOL	NHM
NHMUK	9458684	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Lygaeidae	Scolopostethus	decoratus	2021	sample_collected	DTOL	NHM
NHMUK	9458677	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Homolobus	infumator	2021	sample_collected	DTOL	NHM
NHMUK	9458665	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Ceratopogonidae	Culicoides	grisescens	2021	sample_collected	DTOL	NHM
NHMUK	9458685	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Nabidae	Nabis	limbatus	2021	sample_collected	DTOL	NHM
NHMUK	10423166	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Psychodidae			2023	sample_collected	DTOL	NHM
NHMUK	9458707	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	obeliscata	2021	sample_collected	DTOL	NHM
NHMUK	9458764	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Crambidae	Eudonia	truncicolella	2021	sample_collected	DTOL	NHM
NHMUK	9458788	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Eugnorisma	glareosa	2021	sample_collected	DTOL	NHM
NHMUK	9458762	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	9459040	Dry frozen (-80°C)	Arthropoda	Insecta	Hemiptera	Nabidae	Nabis	limbatus	2021	sample_collected	DTOL	NHM
NHMUK	9458746	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	nigricarpus	2021	sample_collected	DTOL	NHM
NHMUK	9505073	Dry frozen (-80°C)	Arthropoda	Insecta	Odonata	Libellulidae	Leucorrhinia	dubia	2021	sample_collected	DTOL	NHM
NHMUK	9458696	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Silphidae	Necrodes	littoralis	2021	sample_collected	DTOL	NHM
NHMUK	9458791	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Hydraecia	micacea	2021	sample_collected	DTOL	NHM
NHMUK	9458702	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Yponomeutidae	Argyresthia	goedartella	2021	sample_collected	DTOL	NHM
NHMUK	9458798	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Megastylus	pectoralis	2021	sample_collected	DTOL	NHM
NHMUK	9458740	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xanthia	togata	2021	sample_collected	DTOL	NHM
NHMUK	9458753	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Denticucullus	pygmina	2021	sample_collected	DTOL	NHM
NHMUK	9458751	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
NHMUK	9458722	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Diaglyptidea	conformis	2021	sample_collected	DTOL	NHM
NHMUK	9458768	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	agathina	2021	sample_collected	DTOL	NHM
NHMUK	9458703	Dry frozen (-80°C)	Arthropoda	Insecta	Trichoptera	Leptoceridae	Mystacides	azurea	2021	sample_collected	DTOL	NHM
NHMUK	9458694	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria	radiella	2021	sample_collected	DTOL	NHM
NHMUK	9458738	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	firmata	2021	sample_collected	DTOL	NHM
NHMUK	9458689	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	paludosa	2021	sample_collected	DTOL	NHM
NHMUK	9458818	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xanthia	togata	2021	sample_collected	DTOL	NHM
NHMUK	9458723	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Hippoboscidae	Lipoptena	cervi	2021	sample_collected	DTOL	NHM
NHMUK	9458681	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Charmon	cruentatus	2021	sample_collected	DTOL	NHM
NHMUK	9458724	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	jonellus	2021	sample_collected	DTOL	NHM
NHMUK	9458742	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Ypsolophidae	Ypsolopha	parenthesella	2021	sample_collected	DTOL	NHM
NHMUK	9505074	Dry frozen (-80°C)	Arthropoda	Insecta	Odonata	Libellulidae	Leucorrhinia	dubia	2021	sample_collected	DTOL	NHM
NHMUK	9458796	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Heterogamus	dispar	2021	sample_collected	DTOL	NHM
NHMUK	9458811	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Dysstroma	citrata	2021	sample_collected	DTOL	NHM
NHMUK	9458744	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	virgata	2021	sample_collected	DTOL	NHM
NHMUK	9458725	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Apidae	Bombus	jonellus	2021	sample_collected	DTOL	NHM
NHMUK	9458814	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Helotropha	leucostigma	2021	sample_collected	DTOL	NHM
NHMUK	9458683	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Ceratopogonidae	Culicoides	impunctatus	2021	sample_collected	DTOL	NHM
NHMUK	9458754	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Dysstroma	citrata	2021	sample_collected	DTOL	NHM
NHMUK	9458785	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	maxima	2021	sample_collected	DTOL	NHM
NHMUK	9458749	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Chortodes	pygmina	2021	sample_collected	DTOL	NHM
NHMUK	9458704	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Helotropha	leucostigma	2021	sample_collected	DTOL	NHM
NHMUK	9458784	Dry (pinned)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscidea	aquilonia	2021	sample_collected	DTOL	NHM
NHMUK	9458806	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	obeliscata	2021	sample_collected	DTOL	NHM
NHMUK	9458695	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Cirrhia	icteritia	2021	sample_collected	DTOL	NHM
NHMUK	9458759	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Helotropha	leucostigma	2021	sample_collected	DTOL	NHM
NHMUK	9458822	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Antitype	chi	2021	sample_collected	DTOL	NHM
NHMUK	9458758	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Helotropha	leucostigma	2021	sample_collected	DTOL	NHM
NHMUK	9458745	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	tarsata	2021	sample_collected	DTOL	NHM
NHMUK	9458709	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Eugnorisma	glareosa	2021	sample_collected	DTOL	NHM
NHMUK	9458761	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	baja	2021	sample_collected	DTOL	NHM
NHMUK	9458690	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Dytiscidae	Hydroporus	obscurus	2021	sample_collected	DTOL	NHM
NHMUK	9458786	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Amphipoea	lucens	2021	sample_collected	DTOL	NHM
NHMUK	9458721	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Sciaridae	Sciara	hemerobioides	2021	sample_collected	DTOL	NHM
NHMUK	9458714	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Amphipoea	lucens	2021	sample_collected	DTOL	NHM
NHMUK	9458727	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Ennomos	alniaria	2021	sample_collected	DTOL	NHM
NHMUK	9458799	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscus	ridibundus	2021	sample_collected	DTOL	NHM
NHMUK	9458713	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Chesias	legatella	2021	sample_collected	DTOL	NHM
NHMUK	9458688	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Opheltes	glaucopterus	2021	sample_collected	DTOL	NHM
NHMUK	9458700	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Eugnorisma	glareosa	2021	sample_collected	DTOL	NHM
NHMUK	9458720	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Acrodactyla	degener	2021	sample_collected	DTOL	NHM
NHMUK	9470256	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xanthia	icteritia	2021	sample_collected	DTOL	NHM
NHMUK	9458729	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tortricidae	Epinotia	ramella	2021	sample_collected	DTOL	NHM
NHMUK	9458731	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tortricidae	Acleris	laterana	2021	sample_collected	DTOL	NHM
NHMUK	9458760	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Ypsolophidae	Ypsolopha	parenthesella	2021	sample_collected	DTOL	NHM
NHMUK	9458756	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tortricidae	Epinotia	ramella	2021	sample_collected	DTOL	NHM
NHMUK	9458739	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrochola	lota	2021	sample_collected	DTOL	NHM
NHMUK	9458701	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	9458716	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	juniperata	2021	sample_collected	DTOL	NHM
NHMUK	9458773	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
NHMUK	9458692	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Xestia	agathina	2021	sample_collected	DTOL	NHM
NHMUK	9458787	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	firmata	2021	sample_collected	DTOL	NHM
NHMUK	9458747	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	testacea	2021	sample_collected	DTOL	NHM
NHMUK	9458691	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Diarsia	dahlii	2021	sample_collected	DTOL	NHM
NHMUK	9458730	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Tortricidae	Epinotia	ramella	2021	sample_collected	DTOL	NHM
NHMUK	9458710	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Antitype	chi	2021	sample_collected	DTOL	NHM
NHMUK	9458792	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	obeliscata	2021	sample_collected	DTOL	NHM
NHMUK	9458817	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Helotropha	leucostigma	2021	sample_collected	DTOL	NHM
NHMUK	9458781	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Sussaba	cognata	2021	sample_collected	DTOL	NHM
NHMUK	9458698	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
NHMUK	9458779	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Bathythrix	lamina	2021	sample_collected	DTOL	NHM
NHMUK	9458780	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscus	impurator	2021	sample_collected	DTOL	NHM
NHMUK	9458711	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	9458774	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Dysstroma	citrata	2021	sample_collected	DTOL	NHM
NHMUK	9458697	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Chortodes	pygmina	2021	sample_collected	DTOL	NHM
NHMUK	9458778	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Cratichneumon	flavifrons	2021	sample_collected	DTOL	NHM
NHMUK	9458766	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Eugnorisma	glareosa	2021	sample_collected	DTOL	NHM
NHMUK	9458741	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	obeliscata	2021	sample_collected	DTOL	NHM
NHMUK	9458783	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	firmata	2021	sample_collected	DTOL	NHM
NHMUK	9458755	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Denticucullus	pygmina	2021	sample_collected	DTOL	NHM
NHMUK	9458717	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
