	Species_name	Subspecies	Common_Name	Family	Phase	sample_collected	sample_acquired	in_progress	insdc_submitted	sequencing_status	long_list	other_priority	family_representative
10539	Xenocopsychus Cossypha ansorgei				Phase Genus						B10K	B10K	
10540	Quoyornis georgiana				Phase Genus						B10K	B10K	
10541	Granatinia ianthinogaster				Phase Genus						B10K	B10K	
10542	Falco albogularis				Phase Genus						B10K	B10K	
10543	Platycercus cenchroides				Phase Genus						B10K	B10K	
10544	Cercropis daurica				Phase Genus						B10K	B10K	
10545	Amalocichla inserta				Phase Genus						B10K	B10K	
10548	Hagedashia hagedash nilotica				Phase Genus						B10K	B10K	
10549	Bucanetes githaginea crassirostris	crassirostris			Phase Genus						B10K	B10K	
10551	Malacopteron cinerum				Phase Genus						B10K	B10K	
10553	Tigrisoma lineatum marmoratum				Phase Genus						B10K	B10K	
10554	Kurochkinegramma hypogrammicum lisettae				Phase Genus						B10K	B10K	
10555	Setophaga coronata audoboni				Phase Genus						B10K	B10K	
10556	Setophaga palmarum hypochrysea				Phase Genus						B10K	B10K	
10559	Diomedea exulans gibsoni				Phase Genus						B10K	B10K	
10562	Eurocephalus rueppelli				Phase Genus						B10K	B10K	
10563	Hypocnemis hypoxanthus				Phase Genus						B10K	B10K	
10564	Jacamerops aurea				Phase Genus						B10K	B10K	
10565	Laniisoma buckleyi				Phase Genus						B10K	B10K	
10566	Phlegopsis erythoptera				Phase Genus						B10K	B10K	
10567	Sporathraupis cyanocephalus				Phase Genus						B10K	B10K	
10568	Ardea cocoi - tube reads Ardea alba				Phase Genus						B10K	B10K	
10571	Estrilda quartina				Phase Genus						B10K	B10K	
10572	Ceratopipra erythocephala				Phase Genus						B10K	B10K	
10573	Certhiasomus stictolaema				Phase Genus						B10K	B10K	
10574	Crithagra melanochrous				Phase Genus						B10K	B10K	
10575	Carpospiza (brachydactyle on tube)				Phase Genus						B10K	B10K	
10576	Tickellia				Phase Genus						B10K	B10K	
10577	Myiomela (Cinclidium leucurum on tube)				Phase Genus						B10K	B10K	
10578	Rhamphocorys				Phase Genus						B10K	B10K	
10579	Psophocichla				Phase Genus						B10K	B10K	
10580	Scotocerca (inquieta on tube)				Phase Genus						B10K	B10K	
10581	Timalia (pileata on tube)				Phase Genus						B10K	B10K	
10582	Laticilla				Phase Genus						B10K	B10K	
10583	Phaenicophilus palmarun				Phase Genus						B10K	B10K	
