institutionCode	otherCatalogNumbers	preservative	phylum	class	order	family	genus	specificEpithet	year	sequencing_status	sample_collected	sample_collected_by
NHMUK	NHMUK:ecatalogue:9170763	Ethanol	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	pellucidula	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170788	Ethanol	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	pellucidula	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9171069	Ethanol	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	pellucidula	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9171155	Ethanol	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	pellucidula	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9171171	Ethanol	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	pellucidula	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173528	Dry frozen (-200°C)	Arthropoda	Insecta	Trichoptera	Hydropsychidae	Hydropsyche	pellucidula	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169267	Ethanol	Arthropoda	Insecta	Hemiptera	Gerridae	Aquarius	najas	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170054	Ethanol	Arthropoda	Insecta	Hemiptera	Gerridae	Aquarius	najas	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170103	Ethanol	Arthropoda	Insecta	Hemiptera	Gerridae	Aquarius	najas	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9171082	Ethanol	Arthropoda	Insecta	Hemiptera	Gerridae	Gerris	argentatus	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458728	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Mycetophilidae	Exechia	festiva	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169601	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Sigara	dorsalis	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169602	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Sigara	dorsalis	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169603	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Paracorixa	concinna	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170406	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Sigara	dorsalis	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170562	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Sigara	dorsalis	2013	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170792	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Sigara	dorsalis	2013	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9171495	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	sahlbergi	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173033	Dry frozen (-200°C)	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	sahlbergi	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9173541	Dry frozen (-200°C)	Arthropoda	Insecta	Hemiptera	Corixidae	Sigara	dorsalis	2019	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458778	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Cratichneumon	flavifrons	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458784	Dry (pinned)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscidea	aquilonia	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169600	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	sahlbergi	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169688	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	linnaei	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169763	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	sahlbergi	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169852	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	linnaei	2018	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170794	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	castanea	2013	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170835	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	sahlbergi	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170899	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	moesta	2013	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9268745	Ethanol	Arthropoda	Insecta	Hemiptera	Corixidae	Hesperocorixa	moesta	2013	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9470255	Dry - pinned	Arthropoda	Insecta	Lepidoptera	Depressariidae			2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9470256	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xanthia	icteritia	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443887	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Epirrita	dilutata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9459042	Dry - pinned		Insecta	Lepidoptera	Gracillariidae	Caloptilia	betulicola	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9459043	Dry - pinned		Insecta	Lepidoptera	Gracillariidae	Caloptilia	populetorum	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9459044	Dry - pinned	Arthropoda	Insecta	Lepidoptera	Depressariidae			2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9459045	Dry - pinned	Arthropoda	Insecta	Lepidoptera	Geometridae	Thera	juniperata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458819	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Silphidae	Nicrophorus	investigator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458846	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Dryophthoridae	Sitophilus	granarius	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458817	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Helotropha	leucostigma	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458818	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xanthia	togata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458820	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xanthia	icteritia	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458822	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Antitype	chi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458844	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Colotois	pennaria	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458845	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Acleris	sparsana	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458802	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	infractor	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458803	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Acrodactyla	similis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458804	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Embolemidae	Embolemus	ruddii	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458805	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Epinotia	ramella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458806	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Thera	obeliscata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458807	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Heterogamus	dispar	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458809	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Eridolius	romani	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458812	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Cratichneumon	versator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458813	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	infractor	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458816	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	infractor	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458787	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Thera	firmata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458790	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Thera	firmata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458791	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Hydraecia	micacea	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458793	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Proeliator	proprius	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458794	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Lissonota	coracina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458796	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Heterogamus	dispar	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458797	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Helictes	erythrostoma	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458798	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Megastylus	pectoralis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458799	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscus	ridibundus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458800	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Homolobus	infumator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458801	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Charmon	cruentatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458768	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xestia	agathina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458771	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xestia	agathina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458773	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458775	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xestia	agathina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458777	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Ennomos	alniaria	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458779	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Bathythrix	lamina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458780	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscus	impurator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458783	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Thera	firmata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458785	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Tipulidae	Tipula	maxima	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458756	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Epinotia	ramella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458757	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Acleris	notana	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458760	Dry frozen (-80°C)		Insecta	Lepidoptera	Ypsolophidae	Ypsolopha	parenthesella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458761	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xestia	baja	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458762	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458767	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xestia	agathina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458736	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Sinarachna	nigricornis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458737	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscus	ridibundus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458738	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Thera	firmata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458739	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrochola	lota	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458740	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xanthia	togata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458741	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Thera	obeliscata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458742	Dry frozen (-80°C)		Insecta	Lepidoptera	Ypsolophidae	Ypsolopha	parenthesella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458743	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Mesochorus	laricis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458744	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	virgata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458748	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	testacea	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458751	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458752	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Dichonia	aprilina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458717	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458720	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Acrodactyla	degener	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458722	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Diaglyptidea	conformis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458723	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Hippoboscidae	Lipoptena	cervi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458727	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Ennomos	alniaria	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458729	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Epinotia	ramella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458730	Dry frozen (-80°C)		Insecta	Lepidoptera	Tortricidae	Epinotia	ramella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458733	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Plectiscus	impurator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458734	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Netelia	virgata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458735	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Charmon	cruentatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458701	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458702	Dry frozen (-80°C)		Insecta	Lepidoptera	Yponomeutidae	Argyresthia	goedartella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458703	Dry frozen (-80°C)	Arthropoda	Insecta	Trichoptera	Leptoceridae	Mystacides	azurea	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458708	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458710	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Antitype	chi	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458711	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458713	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Chesias	legatella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458683	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Ceratopogonidae	Culicoides	impunctatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458688	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Ichneumonidae	Opheltes	glaucopterus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458692	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Xestia	agathina	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458694	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Depressariidae	Depressaria	radiella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458696	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Silphidae	Necrodes	littoralis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458698	Dry frozen (-80°C)		Insecta	Lepidoptera	Noctuidae	Aporophyla	nigra	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458669	Dry frozen (-80°C)		Insecta	Lepidoptera	Geometridae	Eulithis	testata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458671	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Meteorus	filator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458672	Dry frozen (-80°C)	Arthropoda	Insecta	Lepidoptera	Noctuidae	Agrochola	lota	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458674	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Charmon	cruentatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458677	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Homolobus	infumator	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458681	Dry frozen (-80°C)	Arthropoda	Insecta	Hymenoptera	Braconidae	Charmon	cruentatus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9169081	Ethanol	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Plateumaris	sericea	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170703	Ethanol	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Plateumaris	sericea	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170719	Ethanol	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Plateumaris	sericea	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9170852	Ethanol	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Plateumaris	sericea	2013	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9171008	Ethanol	Arthropoda	Insecta	Coleoptera	Chrysomelidae	Plateumaris	sericea	2014	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9458667	Dry frozen (-80°C)		Insecta	Lepidoptera	Ypsolophidae	Ypsolopha	parenthesella	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9470294	Dry frozen (-80°C)	Arthropoda	Insecta	Diptera	Syrphidae	Leucozona		2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9424316	Dry frozen (-80°C)	Arthropoda	Insecta	Coleoptera	Lampyridae	Lampyris	noctiluca	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264549	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264551	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9289860		Arthropoda	Malacostraca	Isopoda	Armadillidiidae	Armadillidium	vulgare	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9413331	Liquid Nitrogen	Arthropoda	Arachnida	Opiliones	Sclerosomatidae	Leiobunum	rotundum	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9424321	Dry frozen (-80°C)	Arthropoda	Diplopoda	Polyxenida	Polyxenidae	Polyxenus	lagurus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264554	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264562	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Ophyiulus	pilosus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264506	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus		2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264508	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	britannicus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264510	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	britannicus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264555	Liquid Nitrogen	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264556	Liquid Nitrogen	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264557	Liquid Nitrogen	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264558	Liquid Nitrogen	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264560	Liquid Nitrogen	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264561	Liquid Nitrogen	Arthropoda	Diplopoda		Glomeridae	Glomeris	marginata	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264523	Liquid Nitrogen	Arthropoda	Diplopoda		Julidae	Cylindroiulus	punctatus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9264529	Liquid Nitrogen	Arthropoda	Arachnida	Araneae	Linyphiidae	Lepthyphantes	leprosus	2020	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443159	Dry frozen (-80°C)	Mollusca	Bivalvia	Pteroida	Anomiidae			2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443160	Dry frozen (-80°C)	Mollusca	Bivalvia	Pteroida	Anomiidae			2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443168	Dry frozen (-80°C)	Arthropoda	Malacostraca	Amphipoda	Photidae	Photis	longicaudata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443170	80% ethanol	Mollusca				Azorinus	chamasolen	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443171	Dry frozen (-80°C)	Annelida	Polychaeta		Magelonidae	Magelona	alleni	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443174	Dry frozen (-80°C)	Annelida	Polychaeta	Terebellida	Ampharetidae	Melinna	palmata	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443176	Dry frozen (-80°C)	Annelida	Polychaeta	Terebellida	Sternaspidae	Sternaspis		2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443178	Dry frozen (-80°C)	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca	tenuicornis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443179	Dry frozen (-80°C)	Arthropoda	Malacostraca	Amphipoda	Ampeliscidae	Ampelisca	tenuicornis	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443185	Dry frozen (-80°C)	Annelida	Polychaeta		Capitellidae	Notomastus	latericeus	2021	sample_collected	DTOL	NHM
NHMUK	NHMUK:ecatalogue:9443153	Dry frozen (-80°C)	Mollusca	Gastropoda	Nudibranchia	Janolidae	Antiopella	cristata	2021	sample_collected	DTOL	NHM
